lat,lon,year,subregion,country,cause,route,origin,toll
47.249239,-122.423784,2024,Norteamérica,United States of America,Enfermedad o falta de atención,Sin ruta registrada,Mexico,1
26.464952,-97.747601,2024,Norteamérica,United States of America,Enfermedad o falta de atención,Frontera EE.UU.-México,Guatemala,1
31.283298,-92.463774,2024,Norteamérica,United States of America,Enfermedad o falta de atención,Sin ruta registrada,Senegal,1
32.501154,-116.092805,2024,Centroamérica,Mexico,Violencia,Frontera EE.UU.-México,Colombia,2
19.079886,-98.237166,2024,Centroamérica,Mexico,Accidente de transporte,Sin ruta registrada,Venezuela,1
21.028935,-101.858438,2024,Centroamérica,Mexico,Violencia,Sin ruta registrada,Nicaragua,1
28.756915,-100.532443,2024,Centroamérica,Mexico,Violencia,Frontera EE.UU.-México,Honduras,1
14.904947,-92.258227,2024,Centroamérica,Mexico,Enfermedad o falta de atención,Sin ruta registrada,Honduras,1
28.70888,-100.510035,2024,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Honduras,1
16.571028,-94.701767,2024,Centroamérica,Mexico,Muerte accidental,Sin ruta registrada,Desconocido,1
-33.02377,-71.490995,2024,Sudamérica,Chile,Violencia,Sin ruta registrada,Venezuela,1
14.78537,-92.167577,2024,Centroamérica,Mexico,Ahogamiento,Sin ruta registrada,Desconocido,1
-19.28641,-68.604483,2024,Sudamérica,Chile,Mixta o desconocida,Sin ruta registrada,Venezuela,1
14.888318,-92.282018,2024,Centroamérica,Mexico,Mixta o desconocida,Sin ruta registrada,Venezuela,1
14.977386,-92.278368,2024,Centroamérica,Mexico,Violencia,Sin ruta registrada,Cuba,2
14.906248,-92.263368,2024,Centroamérica,Mexico,Violencia,Sin ruta registrada,Nicaragua,1
20.61247,-99.115138,2024,Centroamérica,Mexico,Violencia,Sin ruta registrada,Mexico,1
14.916211,-92.263742,2024,Centroamérica,Mexico,Violencia,Sin ruta registrada,Desconocido,1
29.349381,-100.968547,2024,Centroamérica,Mexico,Ahogamiento,Frontera EE.UU.-México,Desconocido,1
26.955677,-101.430726,2024,Centroamérica,Mexico,Accidente de transporte,Sin ruta registrada,Desconocido,1
23.132506,-80.775006,2024,Caribe,Cuba,Ahogamiento,Caribe hacia EE.UU.,Cuba,28
24.097667,-81.471971,2024,Caribe,Cuba,Ahogamiento,Caribe hacia EE.UU.,Cuba,17
18.837226,-97.117373,2024,Centroamérica,Mexico,Ahogamiento,Sin ruta registrada,Desconocido,1
32.571388,-116.679771,2024,Centroamérica,Mexico,Ahogamiento,Frontera EE.UU.-México,Nicaragua,1
14.8482,-92.2686,2024,Centroamérica,Mexico,Ahogamiento,Sin ruta registrada,Desconocido,1
19.476307,-99.140003,2024,Centroamérica,Mexico,Ahogamiento,Sin ruta registrada,Desconocido,1
14.848226,-92.266644,2024,Centroamérica,Mexico,Violencia,Sin ruta registrada,Honduras,1
-33.440187,-70.678747,2024,Sudamérica,Chile,Violencia,Sin ruta registrada,Venezuela,1
-19.280361,-68.620815,2024,Sudamérica,Chile,Mixta o desconocida,Sin ruta registrada,Venezuela,1
23.314438,-106.477504,2024,Centroamérica,Mexico,Accidente de transporte,Sin ruta registrada,Desconocido,1
25.59353,-103.505735,2024,Centroamérica,Mexico,Accidente de transporte,Sin ruta registrada,Venezuela,1
28.174482,-101.094121,2024,Centroamérica,Mexico,Condiciones ambientales extremas,Sin ruta registrada,Desconocido,1
32.554183,-117.146787,2024,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Mexico,1
14.946447,-92.253414,2024,Centroamérica,Mexico,Muerte accidental,Sin ruta registrada,Desconocido,1
31.80382,-106.61677,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.79881,-106.6636,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.80382,-106.61677,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
32.024856,-106.629966,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Mexico,1
31.79649,-106.72697,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Mexico,1
32.63181,-107.03876,2024,Norteamérica,United States of America,Accidente de transporte,Frontera EE.UU.-México,Guatemala,1
31.81848,-106.64875,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.11044,-107.57106,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.80539,-106.79941,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Mexico,1
32.181328,-107.569137,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
34.588621,-106.74608,2024,Norteamérica,United States of America,Violencia,Frontera EE.UU.-México,Mexico,1
31.810433,-106.803898,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Mexico,1
32.07162,-106.8681,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.78998,-106.58395,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.86,-106.71,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Guatemala,1
31.81881,-106.60214,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.83007,-106.71003,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.81677,-106.74893,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Bolivia,1
31.84296,-106.73164,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Jordan,1
31.82869,-106.63976,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.81209,-106.8283,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Mexico,1
31.80211,-106.7111,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.800089,-106.59776,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Desconocido,1
31.81,-106.59,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.797449,-106.600613,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.8911,-108.75642,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.87136,-106.7467,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.85,-106.73,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
32.13917,-108.03255,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.79,-106.63,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.771314,-108.60071,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.868447,-106.80247,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.82,-106.69,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.84267,-106.74507,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Guatemala,1
31.80315,-106.63487,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Rep. Dominicana,1
31.91492,-106.692432,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Guatemala,1
31.80222,-106.54782,2024,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Guatemala,1
31.87,-106.8,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.86827,-106.80009,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.85589,-106.76606,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.82157,-106.62007,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Guatemala,1
31.82369,-106.7327,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Guatemala,1
31.930588,-106.710474,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Guatemala,1
31.930588,-106.710474,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.930588,-106.710474,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.81829,-106.736,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.79708,-106.60023,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.8197,-106.73088,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Guatemala,1
31.797425,-106.734108,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.80715,-106.6206,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Guatemala,1
31.85794,-107.37296,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.84932,-106.74885,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.814,-106.73139,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Guatemala,1
31.81,-106.62,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.82839,-106.628,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.78997,-106.66009,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,El Salvador,1
31.84388,-106.72504,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.8302,-106.69828,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.813858,-106.725598,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.809445,-106.72311,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Ecuador,1
31.818245,-106.734994,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.79849,-106.72544,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.794538,-106.70753,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.8299,-106.70029,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.8022,-106.7173,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.80511,-106.6555,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.80163,-106.62282,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Guatemala,1
31.81128,-106.71791,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Guatemala,1
31.843626,-106.725834,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Guatemala,1
31.824593,-106.63586,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Guatemala,1
31.819392,-106.7696,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.80311,-106.72624,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Ecuador,1
31.80311,-106.72624,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Guatemala,1
31.80309,-106.72626,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Mexico,1
31.81851,-106.62725,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.823754,-106.65041,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Honduras,1
31.81458,-106.74519,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.80835,-106.7269,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Guatemala,1
31.81342,-106.61772,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Guatemala,1
31.80926,-106.60639,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Guatemala,1
31.83133,-106.724694,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.85,-106.7,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
35.080894,-106.39172,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Mexico,1
31.84,-106.89,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Ecuador,1
31.83395,-106.83364,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Guatemala,1
31.88932,-106.66994,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Guatemala,1
31.8221,-106.74612,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.138076,-107.77631,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.82421,-106.75823,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.79995,-106.83415,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Guatemala,1
31.81551,-106.71298,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Desconocido,1
31.829641,-106.661452,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Guatemala,1
31.83049,-106.73863,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Guatemala,1
31.868118,-106.676265,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.82885,-106.65828,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.81,-106.79,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,El Salvador,1
31.8518,-106.65898,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Mexico,1
31.93756,-106.689025,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Guatemala,1
31.80883,-106.82489,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.81049,-106.80925,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Guatemala,1
31.83338,-106.75505,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.839367,-106.732665,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Rep. Dominicana,1
31.81958,-106.71703,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.83781,-106.72784,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.83871,-106.74767,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.81932,-106.62765,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Guatemala,1
31.80789,-106.66476,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
32.13949,-108.03204,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.7886,-106.57419,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Honduras,1
32.18178,-107.56873,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.81273,-106.717872,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.79575,-106.596692,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Guatemala,1
31.85739,-106.73347,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.260377,-107.770428,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.83077,-106.73316,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.8242,-106.77168,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.83324,-106.75271,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.85751,-106.72549,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.227964,-107.784846,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Mexico,1
31.842617,-106.612824,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.814,-106.62231,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.79668,-106.66296,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.02183,-107.35717,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.813466,-106.714576,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Guatemala,1
31.83278,-106.73867,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.8298,-106.73781,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.9611,-108.607,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.904266,-106.564955,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Guatemala,1
31.834277,-106.580646,2024,Norteamérica,United States of America,Accidente de transporte,Frontera EE.UU.-México,Guatemala,1
26.186766,-98.228261,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Nicaragua,1
31.772822,-106.436625,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Desconocido,1
32.819625,-112.142757,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Guatemala,1
32.819625,-112.142757,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Guatemala,1
8.450581,-77.717045,2024,Centroamérica,Panama,Muerte accidental,Tapón del Darién,Desconocido,1
2.970181,-78.192644,2024,Sudamérica,Colombia,Ahogamiento,Sin ruta registrada,Desconocido,2
32.360115,-113.332955,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.3662,-110.7988,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.89254,-111.49258,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Guatemala,1
32.221057,-113.119442,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.37862,-111.09327,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
32.26821,-113.10797,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.46404,-113.140467,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.463843,-113.139958,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.749495,-111.850043,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Guatemala,1
32.037483,-112.442,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Honduras,1
31.434468,-110.965488,2024,Norteamérica,United States of America,Accidente de transporte,Frontera EE.UU.-México,Mexico,1
31.98499,-112.03427,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.66752,-111.85601,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.385453,-113.128789,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.79647,-111.84894,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Guatemala,1
31.90706,-111.87376,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Guatemala,1
32.44901,-111.76673,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Ecuador,1
31.89678,-112.43026,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Guatemala,1
31.57027,-109.07499,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.93501,-112.830988,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Mexico,1
31.4812,-109.3489,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.473611,-109.418611,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Mexico,1
31.8604,-111.86221,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Guatemala,1
31.725267,-111.833217,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.62152,-111.88079,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.78585,-111.8569,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Guatemala,1
31.351111,-110.966944,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.8246,-111.75861,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.71582,-110.86983,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.978391,-112.805705,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
32.07232,-110.91042,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.33513,-110.97488,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.811547,-111.830444,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.933055,-112.365555,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.56996,-111.64674,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.58062,-111.23068,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.57418,-111.21822,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Guatemala,1
32.10514,-111.56123,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Ecuador,1
31.947533,-112.494433,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.00415,-112.81203,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.560291,-111.319229,2024,Norteamérica,United States of America,Accidente de transporte,Frontera EE.UU.-México,Mexico,1
31.62718,-109.15486,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Guatemala,1
31.552705,-110.230439,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.57194,-109.21416,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
32.0476,-112.64095,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.90108,-112.59732,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.52685,-111.36514,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Guatemala,1
31.850868,-112.162727,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.774317,-111.636098,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.42422,-111.30594,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.83462,-111.94683,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.899875,-111.852589,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.877511,-111.833692,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Guatemala,1
31.798117,-111.966417,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
32.11245,-113.12217,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Mexico,1
31.523069,-111.502047,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.032,-112.6398,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.6328,-111.79865,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.10191,-112.69722,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.37002,-111.0944,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.679667,-111.835483,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Mexico,1
31.875254,-110.938406,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.9883,-113.1718,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.64692,-111.68302,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.36221,-110.76583,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
32.25061,-111.57736,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.9054,-111.772,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Guatemala,1
31.919789,-111.830634,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.9958,-112.8512,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.80333,-111.84817,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Guatemala,1
32.05448,-112.57296,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.74118,-110.80148,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.681221,-111.090832,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.665556,-111.1225,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.343167,-109.896333,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
